Date,Open,High,Low,Close,Volume
2015-10-26,11507.2,11553.6,11228.8,11275.2,7247219
2015-10-27,11228.8,11460.8,11228.8,11460.8,4943332
2015-10-28,11414.4,11553.6,11368,11368,3121299
2015-10-29,11460.8,11460.8,11368,11414.4,2150189
2015-10-30,11553.6,11646.4,11507.2,11553.6,6132688
2015-11-02,11553.6,11600,11460.8,11553.6,3093648
2015-11-03,11553.6,11646.4,11460.8,11460.8,2781290
2015-11-04,11414.4,11507.2,11321.6,11414.4,3610978
2015-11-05,11414.4,11507.2,11368,11368,2289817
2015-11-06,11414.4,11414.4,11228.8,11321.6,2835576
2015-11-09,11321.6,11368,11043.2,11043.2,4798252
2015-11-10,10904,10996.8,10718.4,10904,7458100
2015-11-11,10950.4,11136,10904,10904,3993624
2015-11-12,10950.4,11043.2,10904,10904,2822318
2015-11-13,10904,10950.4,10764.8,10764.8,2876283
2015-11-16,10764.8,10996.8,10764.8,10857.6,4043220
2015-11-17,11136,11600,11043.2,11553.6,14899080
2015-11-18,11553.6,11600,11368,11414.4,7476269
2015-11-19,11414.4,11507.2,11368,11460.8,4243281
2015-11-20,11460.8,11507.2,11275.2,11275.2,5876614
2015-11-23,11228.8,11507.2,11228.8,11414.4,7731242
2015-11-24,11321.6,11460.8,11321.6,11321.6,4619781
2015-11-25,11321.6,11414.4,11275.2,11321.6,2764306
2015-11-26,11368,11368,11228.8,11275.2,2983907
2015-11-27,11368,11414.4,11275.2,11275.2,4098421
2015-11-30,11275.2,11368,11228.8,11228.8,2370518
2015-12-01,11228.8,11228.8,10996.8,11043.2,3702516
2015-12-02,11089.6,11182.4,10950.4,10996.8,3754280
2015-12-03,10950.4,11089.6,10950.4,11089.6,3350992
2015-12-04,11182.4,11275.2,11136,11136,3636936
2015-12-07,11182.4,11228.8,10996.8,10996.8,3414236
2015-12-08,10996.8,11043.2,10950.4,10950.4,2598450
2015-12-09,10950.4,11043.2,10857.6,10857.6,2728443
2015-12-10,10904,11136,10904,11043.2,5466012
2015-12-11,11089.6,11136,10996.8,11136,3355175
2015-12-14,11089.6,11136,10996.8,10996.8,2250109
2015-12-15,10996.8,11089.6,10904,11043.2,1858539
2015-12-16,11136,11275.2,11089.6,11136,5119534
2015-12-17,11089.6,11228.8,11089.6,11228.8,3032487
2015-12-18,11228.8,11228.8,11043.2,11043.2,3071534
2015-12-21,11043.2,11043.2,10950.4,10950.4,1985518
2015-12-22,10950.4,10996.8,10811.2,10811.2,2120387
2015-12-23,10764.8,10950.4,10764.8,10764.8,2391413
2015-12-24,10764.8,10811.2,10579.2,10811.2,4132016
2015-12-25,10857.6,10950.4,10764.8,10857.6,3115475
2015-12-28,10811.2,10950.4,10764.8,10764.8,2318636
2015-12-29,10764.8,10904,10718.4,10764.8,3270934
2015-12-30,10764.8,10857.6,10764.8,10811.2,1633960
2015-12-31,10764.8,10857.6,10718.4,10764.8,1524456
2016-01-04,10764.8,10904,10718.4,10811.2,3559909
2016-01-05,10904,11136,10857.6,10996.8,4234374
2016-01-06,11043.2,11043.2,10811.2,10904,2198160
2016-01-07,10857.6,10996.8,10764.8,10950.4,2384674
2016-01-08,10904,10996.8,10811.2,10811.2,2005651
2016-01-11,10857.6,10904,10672,10672,3294522
2016-01-12,10625.6,10672,10486.4,10532.8,2928198
2016-01-13,10625.6,10718.4,10532.8,10579.2,1745886
2016-01-14,10579.2,10764.8,10579.2,10625.6,1999725
2016-01-15,10579.2,10996.8,10579.2,10718.4,5340896
2016-01-18,10718.4,10857.6,10718.4,10857.6,2567734
2016-01-19,10764.8,10764.8,10625.6,10672,3141720
2016-01-20,10625.6,10811.2,10532.8,10718.4,3575825
2016-01-21,10718.4,10764.8,10486.4,10486.4,2481580
2016-01-22,10532.8,10579.2,10486.4,10486.4,2639580
2016-01-25,10440,10579.2,10393.6,10393.6,2452320
2016-01-26,10672,10764.8,10532.8,10625.6,5917236
2016-01-27,10672,10811.2,10625.6,10718.4,4534727
2016-01-28,10764.8,10811.2,10625.6,10625.6,1310477
2016-01-29,10718.4,10718.4,10579.2,10579.2,1062615
2016-02-01,10579.2,10718.4,10532.8,10718.4,32012676
2016-02-02,10672,10672,10440,10486.4,3428494
2016-02-03,10486.4,10579.2,10440,10440,1907018
2016-02-04,10440,10532.8,10347.2,10393.6,958631
2016-02-05,10440,10440,10300.8,10300.8,1506846
2016-02-15,10300.8,10393.6,10208,10300.8,1717015
2016-02-16,10300.8,10393.6,10208,10208,1781580
2016-02-17,10254.4,10393.6,10115.2,10347.2,1359108
2016-02-18,10347.2,10486.4,10347.2,10393.6,1800578
2016-02-19,10440,10440,10254.4,10300.8,1361173
2016-02-22,10300.8,10347.2,10068.8,10068.8,1341768
2016-02-23,9883.2,10068.8,9697.6,9697.6,3862243
2016-02-24,9836.8,9883.2,9604.8,9697.6,2165615
2016-02-25,9697.6,9697.6,9326.4,9419.2,4822347
2016-02-26,9372.8,9372.8,9140.8,9187.2,4011776
2016-02-29,9280,9419.2,9187.2,9233.6,4478477
2016-03-01,9280,9604.8,9280,9604.8,3609657
2016-03-02,9697.6,9836.8,9465.6,9604.8,2914161
2016-03-03,9465.6,9512,9187.2,9372.8,5343927
2016-03-04,9372.8,9419.2,9187.2,9187.2,3532105
2016-03-07,8862.4,9048,8630.4,8862.4,8183042
2016-03-08,8862.4,9048,8862.4,8955.2,3920847
2016-03-09,9001.6,9048,8862.4,8908.8,2098849
2016-03-10,8908.8,9001.6,8769.6,8816,3808278
2016-03-11,9001.6,9094.4,8816,9094.4,4224672
2016-03-14,9280,9697.6,9233.6,9697.6,6945241
2016-03-15,9419.2,9604.8,9326.4,9419.2,3103537
2016-03-16,9512,9651.2,9512,9512,2348895
2016-03-17,9512,9604.8,9419.2,9419.2,2599076
2016-03-18,9419.2,9558.4,9372.8,9512,2058989
2016-03-21,9558.4,9604.8,9419.2,9419.2,2645117
2016-03-22,9326.4,9465.6,9326.4,9419.2,2063663
2016-03-23,9326.4,9512,9280,9465.6,1885158
2016-03-24,9465.6,9604.8,9465.6,9558.4,2401928
2016-03-25,9558.4,9883.2,9512,9744,6716360
2016-03-28,9604.8,9744,9558.4,9651.2,4727541
2016-03-29,9651.2,9744,9651.2,9697.6,2887289
2016-03-30,9697.6,9929.6,9697.6,9744,5997447
2016-03-31,9697.6,9836.8,9697.6,9836.8,3246382
2016-04-01,9836.8,9929.6,9790.4,9836.8,3194229
2016-04-04,9883.2,10347.2,9790.4,10347.2,9919377
