Date,Open,High,Low,Close,Volume
2016-03-14,35668,35668,35301,35521,2665160
2016-03-15,35301,35595,34786,35301,2419090
2016-03-16,34933,35006,34492,34933,4678030
2016-03-17,34565,35521,34565,35521,5771500
2016-03-18,35448,35448,34712,35006,3034770
2016-03-21,34712,35227,34565,34565,1540980
2016-03-22,34345,34712,34345,34565,1383220
2016-03-23,34345,34565,33830,34565,1498780
2016-03-24,34565,34933,34565,34565,549410
2016-03-25,34124,34565,34124,34271,1217330
2016-03-28,34197,34271,33462,33462,931510
2016-03-29,33977,33977,33462,33536,533100
2016-03-30,34050,34050,33462,33462,352840
2016-03-31,33830,33977,33609,33830,809250
2016-04-01,33756,33756,32580,33168,1895100
2016-04-04,33168,33241,32800,33241,985760
2016-04-05,33241,34050,33241,33536,569180
2016-04-06,33389,33756,33168,33389,727280
2016-04-07,33462,33756,33389,33462,719090
2016-04-08,33536,33683,32874,33094,1679660
2016-04-11,33094,33094,32432,32432,352570
2016-04-12,32653,32800,32065,32432,1301100
2016-04-13,32653,33168,32506,33094,761920
2016-04-14,33241,33462,33094,33389,668250
2016-04-15,33389,33830,33241,33683,1091270
2016-04-19,33683,34197,33462,33683,758060
2016-04-20,33536,34124,33536,34124,1468230
2016-04-21,34197,34492,34197,34197,1527720
2016-04-22,34197,34418,34124,34197,782280
2016-04-25,34197,34197,33389,33389,761960
2016-04-26,33168,33462,33094,33389,471330
2016-04-27,33389,33830,32947,33094,1459660
2016-04-28,32874,33021,32800,32800,590610
2016-04-29,33241,33315,33021,33094,663710
2016-05-04,33094,33168,32432,32432,7412050
2016-05-05,32874,33536,32874,33241,1414110
2016-05-06,33241,33536,33021,33462,893480
2016-05-09,33094,33536,32800,33389,2197180
2016-05-10,33389,33462,33094,33168,693550
2016-05-11,33094,33830,33094,33683,1709480
2016-05-12,33903,34418,33756,34345,1115890
2016-05-13,34565,34859,34271,34418,2016180
2016-05-16,33756,34565,33756,34565,884830
2016-05-17,34124,35006,34124,34712,1901020
2016-05-18,34712,34859,34418,34712,745710
2016-05-19,34786,34786,34418,34639,478240
2016-05-20,34639,34786,34197,34639,440260
2016-05-23,34639,35006,34492,35006,743850
2016-05-24,35006,35080,34639,34712,393960
2016-05-25,34712,35006,34492,34933,816230
2016-05-26,34933,37139,34933,37139,1751710
2016-05-27,38242,38610,37507,38242,1573390
2016-05-30,37875,38978,37139,38242,1098460
2016-05-31,37875,40081,37875,38610,1462890
2016-06-01,38610,40081,38242,38242,2106890
2016-06-02,38242,38242,36551,36551,1389000
2016-06-03,36551,37507,36551,37139,1927290
2016-06-06,37875,38610,37139,37875,1626710
2016-06-07,37875,40449,37875,40081,2351940
2016-06-08,40816,41184,38610,38610,1910030
2016-06-09,38610,40081,38610,39713,985150
2016-06-10,40449,40449,38242,38978,1325180
2016-06-13,38978,39345,38242,38242,707860
2016-06-14,38610,38978,38242,38610,573770
2016-06-15,37875,38610,37507,37507,1026830
2016-06-16,37875,38978,37875,37875,561820
2016-06-17,38242,38610,38242,38610,1106240
2016-06-20,38978,38978,38242,38242,1069570
2016-06-21,38242,38242,37507,38242,949890
2016-06-22,38242,39345,38242,39345,1177110
2016-06-23,39713,40081,39345,39345,637900
2016-06-24,39345,39713,38978,39345,1078360
2016-06-27,39345,40816,38978,40449,1677450
2016-06-28,40816,40816,40081,40081,704730
2016-06-29,40081,40081,39345,39345,797150
2016-06-30,40081,40081,38978,39345,848400
2016-07-01,39345,39713,37875,37875,2114250
2016-07-04,38242,38242,37139,38242,1917460
2016-07-05,38978,38978,37875,38242,640770
2016-07-06,38242,38610,37875,38242,385670
2016-07-07,38242,38242,37139,37507,830980
2016-07-08,37507,38242,37507,37875,522060
2016-07-11,38242,39713,38242,39345,1465930
2016-07-12,39345,39713,38610,38610,569390
2016-07-13,32213,32517,31909,32517,772580
2016-07-14,32517,32821,32213,32517,840530
2016-07-15,32517,32821,32213,32821,568300
2016-07-18,32821,33125,32213,32517,486700
2016-07-19,32517,33125,32517,33125,660370
2016-07-20,33125,34036,32821,33125,1751110
2016-07-21,33125,33429,32821,33125,186070
2016-07-22,33125,33429,32821,32821,280740
2016-07-25,32517,32517,31909,31909,1039810
2016-07-26,31909,32517,31909,32517,457740
2016-07-27,32821,33125,32213,32517,513180
2016-07-28,32517,32821,32213,32517,749200
2016-07-29,32213,32517,31605,31605,5321630
2016-08-01,31909,32821,31605,32517,381150
2016-08-02,32821,33125,32517,32821,548530
2016-08-03,32821,32821,31909,31909,764400
2016-08-04,32213,32517,31909,32213,479820
2016-08-05,32213,32213,30025,31605,1881050
2016-08-08,32383,32990,32316,32653,781620
2016-08-09,32653,32653,32181,32181,614440
2016-08-10,32181,32721,32181,32383,927460
2016-08-11,32721,34407,32518,33328,1207140
2016-08-12,34070,34744,33665,34407,1316530
2016-08-15,34744,35082,34407,34407,681520
2016-08-16,34744,35419,34407,34407,858500
2016-08-17,34407,34744,34070,34407,783610
2016-08-18,34744,35082,34070,34744,949400
2016-08-19,35082,35082,34407,34744,1065170
2016-08-22,34744,35082,34070,34407,937300
2016-08-23,34407,35082,34407,35082,1484930
2016-08-24,35419,37106,35419,37106,2339330
2016-08-25,37106,37443,36094,36094,1443010
2016-08-26,36431,36768,35756,36768,553250
2016-08-29,36768,36768,36094,36431,770490
2016-08-30,36431,36768,34070,35082,2298150
2016-08-31,35082,35419,33733,33733,1769760
2016-09-01,34070,34744,33665,34070,922580
2016-09-05,34070,34407,33463,33733,931990
2016-09-06,34070,34407,33733,34070,220690
2016-09-07,34070,34407,33598,34070,394490
2016-09-08,34070,34407,33733,34407,497180
2016-09-09,34744,35756,34407,35419,783610
2016-09-12,35419,35419,34407,34407,532510
2016-09-13,34744,35082,34070,34744,682800
2016-09-14,34070,35082,34070,34407,1999580
2016-09-15,33733,34070,33058,33260,1799600
2016-09-16,33395,33463,32046,32046,1085880
2016-09-19,31371,31911,30022,30157,2733300
2016-09-20,30157,30697,28065,30157,4475490
2016-09-21,30022,30899,30022,30697,1226350
2016-09-22,30832,32788,30832,32788,4227490
2016-09-23,32788,33193,32518,33058,2912430
2016-09-26,33395,33395,32788,33058,1818070
2016-09-27,33058,33058,32721,33058,805600
2016-09-28,33058,33058,32046,32316,2507790
2016-09-29,32316,32855,31709,32316,2614500
2016-09-30,32990,32990,32181,32316,641440
2016-10-03,32383,32653,31843,32181,1716450
2016-10-04,32383,32383,31506,31641,2363910
2016-10-05,31506,32721,31304,32721,2501770
2016-10-06,32721,32923,32586,32721,709540
2016-10-07,32721,32721,32248,32586,955800
2016-10-10,32383,32586,32316,32383,356780
2016-10-11,32383,32855,32383,32383,1272230
2016-10-12,32383,32653,32046,32451,346670
2016-10-13,32383,32721,32316,32451,714730
2016-10-14,32518,32586,32113,32383,518450
2016-10-17,32451,32451,32113,32316,584120
2016-10-18,32586,32653,32316,32316,886490
2016-10-19,32451,32451,31978,32046,763510
2016-10-20,32383,32383,32113,32248,495290
